groupid,url,title,review_id,sentence_id,text,label_m,metadata-year,metadata-other,label_perplexity,label_copilot,label
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,50,2,"Malo detaljniji pregledi ne bi škodili, sve je to nekako brzinski, ali što je je, i sa takvim pristupom mi je dala odličnu terapiju koja me preporodila, tako da žena valjda zna što radi",1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,50,3,"Meni je čisto ok, izvlači maksimum iz radnih uvjeta kako bi pomogla pacijenticama",2,2014,,2,1,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,50,4,Vjerujem da radi u boljim uvjetima da bi bila jedna od najboljih ginekologinja,1,2014,,2,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,1,"Eto, gore sam navela njihov (samo njihov) novi broj telefona, ali isto ih je jaaaako tesko dobiti!",0,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,2,"Do sada sam, ipak, dozivila da se upornost isplati!",1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,3,:) Ali triba imati zivce i strpljenje i zvati,1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,4,Sigurna sam da je ipak najveci problem sto ih se ne moze odmah dobiti u tome sto radi jedna sestra koja nema 100 ruku i usiju pa da se moze javiti na svaki poziv sad i odmah,0,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,5,A i nije joj to jedini posa koji obavlja pa se ne triba cuditi,1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,6,"""Jadna"" ona, zapravo",1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,7,"Savjet- budite uporni i sacuvajte svoje zivce, ako ikako mozete!",1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,51,8,;),1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,52,1,"023 627-230 To je novi broj telefona od kada su se preselili u svoju ordinaciju, mislim kat iznad DR. Krpine",1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,53,1,ima li netko broj tel,1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,53,2,od dr Ilve Marić?,1,2014,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,53,3,hvala!,2,2014,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,54,1,"jA VODIM TRUDNOĆU KOD DR. MARIĆ, JAKO SAM ZADOVOLJNA",2,2013,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,55,1,"DR. Marić radi u ambulanti DR. Krpine, ona u jednoj, a on u drugoj smjeni",1,2013,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,55,2,To sliči na ništa!,1,2013,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,55,3,"Možete zamisliti kako telefon zvoni po cijeli dan, jedan broj za dva doktora!",1,2013,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,55,4,Mogli su bar imati svak svoj broj telefona,1,2013,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,55,5,"Neznam čiji je to propust, najvjerojatnije poslodavca za kojeg rade",1,2013,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,56,1,DR. Marić ne može se dobiti na telefon,0,2013,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,56,2,Čiji je to propust (da li sestre ili doktorice) ne znam,1,2013,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,56,3,"Znači, jedini način za dobiti termin za pregled ili lijek je doći u ordinaciju, radi čega nastaje velika gužva i naručeni pacijenti dugo čekaju",0,2013,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,56,4,Možda ne bi bilo loše da razmisle i o mailu na koji bi se pacijentice mogle javiti za naručiti se ili ako se nakon pregleda nešto zaboravilo (što se često zna dogoditi upravo radi velike gužve) Učitali ste sve komentare,1,2013,,0,1,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,1,1,"Cijeli život muku mučim sa svojim zubima, uvjeren da mi genetika donosi gebis,ali zahvaljujuč dr. Balenoviću rješio sam strah od zubara i napokon volim svoje zube,hvala dr. Nino!",1,2026,,2,1,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,2,1,"Sve pohvale za tim dr. Balenovića, posebno za dr. Marija Sabljić, na profesionalnosti, stručnosti i senzibilnosti",2,2025,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,2,2,"Jako sam zadovoljna njihovim radom i modernim pristupom, te njihovom dostupnosti",2,2025,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,2,3,Preporučam,2,2025,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,3,1,Dr,1,2025,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,3,2,Balenović je poseban liječnik jer je izuzetno senzibiliziran i orijentiran na liječenje i izlječenje zuba ako je moguće,2,2025,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,3,3,Od srca mu želim unutarnje snage ida zadrži žar prema svojem poslu i pacijentima te za svakodnevno suočavanje sa izazovima,1,2025,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,4,1,"Doktor Balenović je vrhunski stručnjak i vrlo draga osoba, kao i cijeli tim",2,2024,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,4,2,Moje srdačne preporuke!,1,2024,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,5,1,Doktor Balenović i njegov tim su iznimno ljubazni i fleksibilni s dogovaranjem termina koji bi mi najviše odgovarao i izlazili mi u susret,2,2024,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,5,2,"Najbolji doktor na ovom području, veoma ljubazan, pristupačan, kvalitetan, i stručan glede svog dijela rada!",2,2024,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,5,3,Moja topla preporuka!,2,2024,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,6,1,I am so glad to be a patient of Dr,1,2024,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,6,2,Balenović,1,2024,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,6,3,I always leave the practice extremely satisfied,1,2024,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,6,4,I especially love his modern way of working since he uses scanner which makes the treatment so much more comfortable,1,2024,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,7,1,"Izvrstan stomatolog, jako profesionalan i pristupačan",2,2024,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,7,2,Ordinacija Balenovic ima sve preporuke od mene !!,1,2024,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,8,1,"Veliki stručnjak i odlična osoba, vrlo ugodna suradnja",2,2024,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,8,2,Zadovoljan sam rezultatom jer sam inače jako težak pacijent,2,2024,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,9,1,U ordinaciju dr.Balenovića uvijek ulazim s punim povjerenjem da će na kraju sve biti dobro,2,2023,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,9,2,I tako uvijek i bude :),1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,10,1,"Iskusan doktor s puno znanja i vještine, za preporuku svakome tko baš i ne preferira odlazak kod zubara, ovdje ćete naći rješenje svojih problema",1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,11,1,"Dolazeći na pregled bila sam vrlo nervozna, no nasmijano i ugodno osoblje pomoglo mi je da se osjećam vrlo ugodno te sam odradila sve potrebne zahvate bez stresa i straha",1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,11,2,Ordinacija je bila vrlo čista te lijepo uređena a atmosfera je ugodna i opuštajuća,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,11,3,Uz sve to nisam trebala uopće čekati već je pregled obavljen u dogovorenom terminu,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,11,4,Sve u svemu jedno jako dobro iskustvo i za svaku preporuku!,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,12,1,Svaka pohvala doktoru i njegovom osoblju,1,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,12,2,Već dugi niz godina dolazim redovno i svaki put izlazim zadovoljan,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,12,3,"Vrlo stručan i pedantan u svome radu, uz individualan pristup svakom zasebnom pacijentu",2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,12,4,Uvijek spreman i za pokoju šalu,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,12,5,Jednostavno predivno iskustvo kada ste u oravim rukama,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,1,Stomatološka ordinacija Balenović zaslužuje najviše pohvale za izvanrednu brigu o pacijentima i visok profesionalizam,2,2023,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,2,Nedavno sam posjetio ovu ordinaciju i ostao sam oduševljen svim aspektima njihove usluge,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,3,"Na početku, dočekao me je ljubazan i stručan tim na recepciji",2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,4,Brzo su me uputili o svim uslugama i procedurama,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,5,"Vrijeme čekanja je bilo minimalno, što je uvijek plus",2,2023,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,6,Doktor Balenović koji me je pregledao bio je izuzetno kompetentan,2,2023,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,7,Detaljno mi je objasnio trenutno stanje mojeg zubnog zdravlja i predložio najbolji tretman,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,8,"Tijekom same procedure, doktor je bio pažljiv i obazriv, pazeći na moju udobnost",2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,9,"Bol je bila minimalna, što govori o njihovoj stručnosti",1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,10,Posebno sam zadovoljan brigom koju su pružili nakon tretmana,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,11,Dobio sam sve potrebne smjernice za posttretmansku njegu i redovno su me kontaktirali kako bi se uvjerili da se oporavljam bez problema,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,12,"Cijene usluga su bile razumne i transparentne, bez skrivenih troškova",1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,13,"Ukratko, Ordinacija Balenović je odlična stomatološka ordinacija koju preporučujem",2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,14,"Njihova profesionalnost, pažnja prema pacijentima i visoka kvaliteta usluge čine ih vodećim u dentalnoj industriji",1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,15,Osjećam se sretno što sam ih pronašao i sigurno ću se ponovno obratiti njihovim uslugama u budućnosti,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,13,16,Hvala na predivnom iskustvu!,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,14,1,O doktoru samo riječi hvale,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,14,2,Kod doktora sam vadila umnjake i proces je bio poprilično bezbolan,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,14,3,"Tokom cijele procedure je provjeravao kako sam, osjetim li da me nešto boli itd. Objasnio nakon vađenja cijeli proces brige te ako osjetim ikakvu bol da se odmah javim (javila sam se i dobila sam termin isti dan)",0,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,15,1,Top usluga!!,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,15,2,Jako simpatičan i stručan doktor te vrlo drago osoblje,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,15,3,Nisam uopće trebao čekati već su me odmah primili a pregled je bio odrađen bezbolno i profesionalno,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,15,4,Sve u svemu za svaku preporuku,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,16,1,Jednom rjecju - odusevljen!!,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,16,2,"Prije svega, vec se na samom ulasku u ordinaciju osjeti pozitivna atmosfera i ugodan ambijent",2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,16,3,Ordinacija je cista i uredna te nema karateristican miris od kojeg se covjeku okrece zeludac prije nego uopce sjedne na zubarski stolac,2,2023,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,16,4,Svaki tretman odraden je strucno i bezbolno u tolikoj mjeri da je cak i cijelozivotni strah od zubara savladan,1,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,16,5,"Preporuka svakome u potrazi za strucnim, a opet opustenim zubarom!!",2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,1,"Dragi ljudi, evo ukratko moje iskustvo",1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,2,"Veliki sam trtaroš, ne vjerujem svakome pogotovo zubarima, ali fala Bogu da ima još uvijek pojedinaca koji ti vrate vjeru",0,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,3,POLIKLINIKA BALENOVIĆ mi je skočila kao opcija u pretraživanju i mislim idemo na info (m.m. i ja) Nazvala u petak 6.1,1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,4,I dogovorila sastanak za 9.1. 2023. jako mi je bio bitan prvi kontakt i moram vam reći da sam ugodno bila iznenadena toplinom pozitivnom i konkretnim odgovorima na sva moja pitanja,2,2023,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,5,"Imamo puno posla, vađenja,popravci, liječenja i na kraju za mene jedino kaj dolazi u obzir su 4 implantanta koji će mi opet vratiti osmijeh i samopouzdanje",1,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,6,"Strah od nepoznatog, strah od boli je neopisiv ali Dr",0,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,7,Marija Sabljić vrhunski profesionalac I Dr,2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,8,Balenovića otklanjanju svaki strah odrađuju besprijekorno svoj posao,0,2023,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,17,9,"Zahvalna sam, sretna i toplo preporučujem!!!",2,2023,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,18,1,"Odlična usluga, kvalitetno osoblje i nema čekanja, pacijent je odmah na redu",2,2022,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,18,2,Osoblje je ljubazno i uslužno,1,2022,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,19,1,"Dolazim kod dr. Balenovica vec godinama, imala sam problema sa zubom i od kada ga je doktor popravio nisam imala nikakvih problema s njime",1,2022,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,19,2,"Od tada dolazim na ciscenja i druge popravke, svaki posjet je bezbolan i ugodan",2,2022,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,19,3,Svi u ordinaciji su vrlo srdacni i ljubazni,2,2022,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,19,4,Toplo preporucujem ordinaciju doktora Balenovića!,2,2022,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,20,1,"Dugo godina sa cijelom obitelji koristim usluge u ordinaciji Balenović, još od kad je radio dr. Ivan Balenović",1,2022,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,20,2,Dr,1,2022,,1,2,1
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,20,3,Nino i svi njegovi suradnici su fantastični,2,2022,,1,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,20,4,"Sve što trebam naprave najbolje što je moguće, brzo, bezbolno",2,2022,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,20,5,"Prostor je savršeno uređen, ljudi su ljubazni, pristupačni, kad sam kod njih osjeća se optimizam i prepuštam im se s potpunim povjerenjem",2,2022,,2,2,2
5,https://najdoktor.com/nino-balenovic/d10883 ,Nino Balenović,20,6,Zahvaljujem im od srca na svemu,1,2022,,1,2,1
